Name,AlternativeNames,DiseaseAbbreviation,Treatable_,PrevalenceSource,ModeofInheritance,IEMNosologyCode,OMIM,GeneSymbol,ProteinName,HGNCGeneSymbol,NCBIGene,GeneCards,UniProt,KEGG,EstimatedPatientNumber,TestPanel,TestPanelGroup,MetaboliteName,SampleType,Highlighted,IEMbaseHMDB,InterpretedNames,MetaNetX,CHEBI,HMDB,SwissLipids,VMH,InChIkey,InChIkey2D,Neonatal_birth_1mth_,Infancy_1_18mths_,Childhood_1_5_11yrs_,Adolescence_11_16yrs_,Adulthood__16yrs_,Lab3Global,Lab3Targeted,Lab4Global,Lab4Targeted,Lab5Global,Lab5Targeted,Lab1Targeted,Lab1Global,Lab2Targeted,Lab2Global,Lab6Targeted,Lab7Global,Lab6Global,icimdGene,VMHGene,VMHMetabolite,recon4IMDsampleType,anyTargetedPlatform,anyGlobalPlatform,modellable,feasible,feasiblityScore
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Purines and pyrimidines,Purines and pyrimidines,Xanthine,Urine,1,HMDB00292,xanthine,MNXM174,15318,HMDB0000292,,xan,LRFVTYWOQMYALW-UHFFFAOYSA-N,LRFVTYWOQMYALW,3,3,3,3,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Routine tests,Purines and pyrimidines,Uric acid,Plasma,1,HMDB00289,urate,MNXM1105965,17775,HMDB0000289,,urate,LEHOTFFKMJEONL-UHFFFAOYSA-N,LEHOTFFKMJEONL,-4,-3,-3,-3,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Specific tests,Specific tests,Sulfite,"Plasma, Urine",1,HMDB0000240,sulfite,MNXM726339,17137,HMDB0000240,,so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L,LSNNMFCWUKXFEE,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Amino acids,Organic acids,Pipecolic acid,Cerebrospinal Fluid,0,HMDB0000070,L-pipecolate,MNXM1375946,17964,HMDB0000070,,Lpipecol,HXEACLLIILLPRG-YFKPBYRVSA-N,HXEACLLIILLPRG,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0.5,1,0,3.5
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Vitamins,Vitamins,"Cyclic pyranopterin monophosphate, cPMP",Urine,0,HMDB0059639,precursor Z hydrate,MNXM1103916,60210,HMDB0059639,,M01618,CZAKJJUNKNPTTO-AJFJRRQVSA-N,CZAKJJUNKNPTTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3
Gephyrin deficiency,"MoCo deficiency, complementation group C, Molybdenum cofactor deficiency C",MOCD-C,unknown,ORPHA,Autosomal Recessive,IEM0277,603930,GPHN,Gephyrin,GPHN,10243,GPHN,,hsa:10243,5 - 10,Vitamins,Vitamins,Urothione,Urine,0,HMDB0002377,Urothion,MNXM88610,176463,HMDB0002377,,,RPUOVNROVSNPBD-UHFFFAOYSA-N,RPUOVNROVSNPBD,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Amino acids,Amino acids,"Homocysteine, total",Plasma,1,HMDB0000742,L-homocysteine,MNXM1368766,17230,HMDB0000165,,hcys_L,FFFHZYDWPBMWHY-VKHMYHEASA-N,FFFHZYDWPBMWHY,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Amino acids,Amino acids,Homocysteine,Urine,0,HMDB00742,L-homocysteine,MNXM1368766,17230,HMDB0000165,,hcys_L,FFFHZYDWPBMWHY-VKHMYHEASA-N,FFFHZYDWPBMWHY,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Organic acids,Organic acids,Methylmalonic acid,Plasma,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Organic acids,Organic acids,Methylmalonic acid,Urine,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Routine tests,Routine tests,"Proteins, total",Plasma,0,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Vitamins,Vitamins,Holotranscobalamin,Plasma,1,,,,,,,,,,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Intrinsic factor deficiency,"Congenital pernicious anemia, TCN III, TCN3 deficiency",IFD,yes,ORPHA,Autosomal Recessive,IEM0205,261000,CBLIF,Transcobalamin III,CBLIF,2694,CBLIF,,hsa:2694,15 - 20,Vitamins,Vitamins,Vitamin B12,Serum,1,HMDB02174,cob(III)alamin,MNXM1379370,28911,HMDB0002174,,cbl3,NSLAUEAQDBERRV-DSRCUDDDSA-L,NSLAUEAQDBERRV,0,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Cubilin deficiency,"Najman-Imerslund-Gräsbeck syndrome (IGS) due to CUBN, Megaloblastic anemia-1, Finnish type",IGS,unknown,ORPHA,Autosomal Recessive,IEM0206,261100,CUBN,Cubilin,CUBN,8029,CUBN,,hsa:8029,15 - 20,Amino acids,Amino acids,"Homocysteine, total",Plasma,1,HMDB0000742,L-homocysteine,MNXM1368766,17230,HMDB0000165,,hcys_L,FFFHZYDWPBMWHY-VKHMYHEASA-N,FFFHZYDWPBMWHY,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Cubilin deficiency,"Najman-Imerslund-Gräsbeck syndrome (IGS) due to CUBN, Megaloblastic anemia-1, Finnish type",IGS,unknown,ORPHA,Autosomal Recessive,IEM0206,261100,CUBN,Cubilin,CUBN,8029,CUBN,,hsa:8029,15 - 20,Amino acids,Amino acids,Homocysteine,Urine,1,HMDB00742,L-homocysteine,MNXM1368766,17230,HMDB0000165,,hcys_L,FFFHZYDWPBMWHY-VKHMYHEASA-N,FFFHZYDWPBMWHY,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Cubilin deficiency,"Najman-Imerslund-Gräsbeck syndrome (IGS) due to CUBN, Megaloblastic anemia-1, Finnish type",IGS,unknown,ORPHA,Autosomal Recessive,IEM0206,261100,CUBN,Cubilin,CUBN,8029,CUBN,,hsa:8029,15 - 20,Organic acids,Organic acids,Methylmalonic acid,Plasma,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Cubilin deficiency,"Najman-Imerslund-Gräsbeck syndrome (IGS) due to CUBN, Megaloblastic anemia-1, Finnish type",IGS,unknown,ORPHA,Autosomal Recessive,IEM0206,261100,CUBN,Cubilin,CUBN,8029,CUBN,,hsa:8029,15 - 20,Organic acids,Organic acids,Methylmalonic acid,Urine,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Cubilin deficiency,"Najman-Imerslund-Gräsbeck syndrome (IGS) due to CUBN, Megaloblastic anemia-1, Finnish type",IGS,unknown,ORPHA,Autosomal Recessive,IEM0206,261100,CUBN,Cubilin,CUBN,8029,CUBN,,hsa:8029,15 - 20,Routine tests,Routine tests,"Proteins, total",Plasma,0,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
